"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","likely.k","pk1","pk2","pk3","ageDiff_scaled"
"122","1016_1183",0.0130768363637624,0.0268212239355691,0,"1016","1183","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"123","1016_1190",0.0130639287335023,0.0239241293209869,0,"1016","1190","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"124","1016_120",0.0120670915044323,0.0216358650907453,0,"1016","120","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.324766814475493
"125","1016_124",0.0112945189821837,0.0199451123539862,0,"1016","124","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,0.324766814475493
"126","1016_127",0.0131880305907924,0.0249986751692712,0,"1016","127","Unknown","Unknown","Unknown_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"127","1016_131",0.0132889409998574,0.0254221559367308,0,"1016","131","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"128","1016_1336",0.0144153377453342,0.0293630867429138,0,"1016","1336","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,39,2,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.484757435886432
"129","1016_143",0.0144249422988572,0.0312842195923709,0,"1016","143","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"130","1016_159",0.0130709610746623,0.0247233405934129,0,"1016","159","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.324766814475493
"131","1016_16",0.0140615216874925,0.0279524226142758,0,"1016","16","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"132","1016_162",0.014427070613997,0.0299169376827321,0,"1016","162","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"133","1016_17",0.0119116059885326,0.020637289546161,0,"1016","17","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.324766814475493
"134","1016_18",0.0126539233375286,0.0239871468180809,0,"1016","18","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.324766814475493
"135","1016_183",0.0111413429827595,0.0208936501256346,0,"1016","183","Unknown","Unknown","Unknown_Unknown",NA,37,42,5,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,0.000957114330722976
"136","1016_213",0.014195209207479,0.0303328370558411,0,"1016","213","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"137","1016_251",0.0134508262291207,0.0263441859788034,0,"1016","251","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"138","1016_28",0.0114773382409455,0.0194136763722855,0,"1016","28","Unknown","Male","Male_Unknown",NA,37,42,5,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,0.000957114330722976
"139","1016_3",0.0145463715434867,0.0301713059169335,0,"1016","3","Unknown","Male","Male_Unknown",NA,37,45,8,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.486671664547878
"140","1016_303",0.012710498324662,0.0225579518654018,0,"1016","303","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"141","1016_317",0.0126413734236287,0.0245635520821319,0,"1016","317","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"142","1016_33",0.0114610109600892,0.0192506824489153,0,"1016","33","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"143","1016_37",0.0112725445955544,0.0197670510875068,0,"1016","37","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,0.324766814475493
"144","1016_409",0.0124957612689084,0.0229809607656158,0,"1016","409","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"145","1016_413",0.0120089347351874,0.0229790237677959,0,"1016","413","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"146","1016_418",0.0120154818126104,0.0216123798281729,0,"1016","418","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"147","1016_45",0.0101889829592909,0.0166928302580296,0,"1016","45","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.700237,0.291046,0.008717,0.324766814475493
"148","1016_466",0.0117470526770102,0.0209858987237761,0,"1016","466","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"149","1016_480",0.0135231902994887,0.0263820565033619,0,"1016","480","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"150","1016_5",0.0137309004128124,0.0278058542449873,0,"1016","5","Unknown","Unknown","Unknown_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"151","1016_507",0.0127845386748893,0.0260370466732612,0,"1016","507","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.322852585814047
"152","1016_509",0.0134292984670839,0.0253059161277264,0,"1016","509","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"153","1016_518",0.0139803700224348,0.0270509547811314,0,"1016","518","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"154","1016_531",0.0462402057358096,0.0532599449875895,1,"1016","531","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",2,0.141956141956142,0.699069699069699,0.158974158974159,0.162861964403108
"155","1016_54",0.0121434761744312,0.0229869092769922,0,"1016","54","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.324766814475493
"156","1016_549",0.0111779694415559,0.0192859079605096,0,"1016","549","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,0.162861964403108
"157","1016_558",0.0132765135411,0.026512054855258,0,"1016","558","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"158","1016_57",0.0135863994676614,0.0264329909354743,0,"1016","57","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"159","1016_617",0.0102176401243504,0.0171141210437411,0,"1016","617","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.700237,0.291046,0.008717,-0.322852585814047
"160","1016_619",0.0139758448141665,0.0276935069210485,0,"1016","619","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.322852585814047
"161","1016_633",0.0124387693342624,0.0236313039611502,0,"1016","633","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.322852585814047
"162","1016_635",0.0135436167877489,0.0276650948572666,0,"1016","635","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.322852585814047
"163","1016_649",0.0122854051216543,0.0233382303650213,0,"1016","649","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"164","1016_653",0.0135167183931604,0.0256036891164703,0,"1016","653","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.322852585814047
"165","1016_674",0.0135703070825503,0.0273477221594004,0,"1016","674","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.322852585814047
"166","1016_677",0.0127916580086767,0.0236962739124629,0,"1016","677","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"167","1016_723",0.0137617444693093,0.0283431988078977,0,"1016","723","Unknown","Unknown","Unknown_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.322852585814047
"168","1016_76",0.0130837994018781,0.028826578499816,0,"1016","76","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.324766814475493
"169","1016_804",0.0118898566238751,0.0207540386576352,0,"1016","804","Unknown","Male","Male_Unknown",NA,37,39,2,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.484757435886432
"170","1016_824",0.0122616488840732,0.021418615746635,0,"1016","824","Unknown","Male","Male_Unknown",NA,37,39,2,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.484757435886432
"171","1016_832",0.0134979279878266,0.0263018025784895,0,"1016","832","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,39,2,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.484757435886432
"172","1016_89",0.0129594475689979,0.0254539630033767,0,"1016","89","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.324766814475493
"173","1016_9",0.0140629969760153,0.0294715322270174,0,"1016","9","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"174","1016_907",0.0132444287607421,0.0262819007813691,0,"1016","907","Unknown","Unknown","Unknown_Unknown",NA,37,39,2,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.484757435886432
"175","1016_92",0.0125340537365554,0.0227882029771351,0,"1016","92","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,0.162861964403108
"176","1016_94",0.0125627522195731,0.0251585184634329,0,"1016","94","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"177","1016_952",0.0847758329829595,0.108854080278492,1,"1016","952","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,38,1,"Transient","Resident","Resident_Transient","R-T",2,0.107507,0.612566,0.279927,-0.646662285958817
"178","1016_9901",0.0127672796517313,0.0251431361161927,0,"1016","9901","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.324766814475493
"179","1016_9903",0.0123462498814124,0.0231553946241647,0,"1016","9903","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"180","1016_9907",0.00998730904254069,0.0160175054510246,0,"1016","9907","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.707112,0.285452,0.007436,-0.808567136031202
"181","1016_9911",0.00918605702206819,0.0149759017938797,0,"1016","9911","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.713794286205714,0.27986472013528,0.00634099365900634,-0.808567136031202
"182","1019_102",0.00567784366910502,0.00755336921320035,0,"1019","102","FemaleJ","Male","FemaleJ_Male","F-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",1,0.862997,0.136962,4.1e-05,0.324766814475493
"183","1019_1020",0.0092517948855323,0.0143172371761776,0,"1019","1020","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.713794286205714,0.27986472013528,0.00634099365900634,-0.808567136031202
"184","1019_1025",0.00775912863252712,0.011647206815708,0,"1019","1025","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.777705777705778,0.221215221215221,0.00107900107900108,-0.808567136031202
"185","1019_1040",0.00716726326777051,0.0100349303444993,0,"1019","1040","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.806924193075807,0.192668807331193,0.000406999593000407,-0.808567136031202
"186","1019_1042",0.0113534587391098,0.0199039655246982,0,"1019","1042","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,-0.808567136031202
"187","1019_1045",0.0129819736213671,0.024613595431491,0,"1019","1045","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"188","1019_1046",0.00929311817391965,0.015209880613368,0,"1019","1046","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.726641,0.268753,0.004606,-0.808567136031202
"189","1019_1047",0.012986970509315,0.0253848068218699,0,"1019","1047","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"190","1019_1062",0.00976999731745151,0.0153646077906144,0,"1019","1062","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.707112,0.285452,0.007436,-0.808567136031202
"191","1019_1063",0.0108582280829269,0.0196035204180599,0,"1019","1063","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,-0.808567136031202
"192","1019_1068",0.0124837878512639,0.0221891642920367,0,"1019","1068","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"193","1019_1069",0.0111924267204672,0.0187871141045348,0,"1019","1069","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,-0.808567136031202
"194","1019_1081",0.0122465954879723,0.0223941131940893,0,"1019","1081","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"195","1019_1097",0.0120026848494853,0.0234887864505183,0,"1019","1097","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"196","1019_1100",0.0125360999206224,0.0248730523218395,0,"1019","1100","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"197","1019_1109",0.0129597382212547,0.0232660258962998,0,"1019","1109","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"198","1019_1114",0.00741447245644147,0.0109677005358495,0,"1019","1114","FemaleJ","Male","FemaleJ_Male","F-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",1,0.792741792741793,0.206595206595207,0.000663000663000663,-0.808567136031202
"199","1019_1116",0.0125479461997959,0.0239579620970509,0,"1019","1116","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"200","1019_1123",0.0129792969256846,0.0234919053168502,0,"1019","1123","FemaleJ","Male","FemaleJ_Male","F-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
