"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","likely.k","pk1","pk2","pk3","ageDiff_scaled"
"4628","6002_6221",0.0124917813687297,0.0232621274720611,0,"6002","6221","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,17,3,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.40632407708063
"4629","6002_6224",0.0111885696593926,0.0198771113155304,0,"6002","6224","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,17,3,"Resident","Resident","Resident_Resident","R-R",1,0.530124,0.461296,0.00858,-0.40632407708063
"4630","6002_832",0.0108993565963905,0.0186270146118469,0,"6002","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,39,19,"Resident","Resident","Resident_Resident","R-R",1,0.530124,0.461296,0.00858,1.82607994369335
"4631","6002_89",0.0108070733251331,0.0193038769166571,0,"6002","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,44,24,"Resident","Resident","Resident_Resident","R-R",1,0.530124,0.461296,0.00858,2.52370620018522
"4632","6002_961",0.0098533466674558,0.0171236771497279,0,"6002","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,36,16,"Resident","Resident","Resident_Resident","R-R",1,0.568367568367568,0.428539428539429,0.00309300309300309,1.40750418979823
"4633","6004_6006",0.151488665398228,0.120188542402985,2,"6004","6006","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,20,0,"Transient","Transient","Transient_Transient","T-T",3,0.000168000168000168,0.352590352590353,0.647241647241647,-0.824899830975751
"4634","6004_6011",0.0108119400614556,0.0186325117198702,0,"6004","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.538041,0.454956,0.007003,-0.824899830975751
"4635","6004_832",0.0129402136515136,0.0245804441647651,0,"6004","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,1.82607994369335
"4636","6004_89",0.0119955806857187,0.0207938030014468,0,"6004","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,2.52370620018522
"4637","6004_961",0.012146960728763,0.0215750111775383,0,"6004","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,1.40750418979823
"4638","6006_6011",0.0107908080535553,0.0190995822680239,0,"6006","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.538041,0.454956,0.007003,-0.824899830975751
"4639","6006_832",0.0119884865889782,0.0224002818090028,0,"6006","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,1.82607994369335
"4640","6006_89",0.0129031231797062,0.028577611140475,0,"6006","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,2.52370620018522
"4641","6006_961",0.0122756927044024,0.0221483580366717,0,"6006","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,1.40750418979823
"4642","6011_832",0.0112539973919494,0.0191287676306307,0,"6011","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,1.82607994369335
"4643","6011_89",0.0128174259143126,0.023418941076783,0,"6011","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,2.52370620018522
"4644","6011_961",0.0117682761088318,0.0208586956593306,0,"6011","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,1.40750418979823
"4645","6103_6106",0.0123229480748072,0.0229227098193254,0,"6103","6106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.824899830975751
"4646","6103_6113",0.0133332343615075,0.0275385052725675,0,"6103","6113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,-0.824899830975751
"4647","6103_6114",0.0130694144802528,0.0245294805902818,0,"6103","6114","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.824899830975751
"4648","6103_6115",0.0126919337361417,0.023023529129336,0,"6103","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Transient","Resident","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,-0.545849328379004
"4649","6103_6118",0.0112731617689251,0.0204704178929015,0,"6103","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.522031,0.467462,0.010507,-0.824899830975751
"4650","6103_6120",0.00996323508736331,0.0161413433788894,0,"6103","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.824899830975751
"4651","6103_6124",0.0125084278156418,0.0239973396576993,0,"6103","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.513733,0.473409,0.012858,-0.824899830975751
"4652","6103_6127",0.0109376934619189,0.0190650699009897,0,"6103","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.538041,0.454956,0.007003,-0.824899830975751
"4653","6103_6128",0.00926592700209102,0.0146332206677072,0,"6103","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.582922,0.415026,0.002052,-0.824899830975751
"4654","6103_6130",0.0101849340763006,0.016890212380999,0,"6103","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.824899830975751
"4655","6103_6131",0.0129981855771659,0.0241372771818206,0,"6103","6131","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.505197,0.479079,0.015724,-0.824899830975751
"4656","6103_6134",0.0133571008164931,0.0257010498628191,0,"6103","6134","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.824899830975751
"4657","6103_6140",0.0108567656088236,0.0185428615225958,0,"6103","6140","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.824899830975751
"4658","6103_6141",0.0126320858419194,0.0237678424651743,0,"6103","6141","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.824899830975751
"4659","6103_6145",0.0136816053140237,0.0263745869406883,0,"6103","6145","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Transient","Resident","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,-0.545849328379004
"4660","6103_6146",0.0122075760782334,0.0223096169055681,0,"6103","6146","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.824899830975751
"4661","6103_832",0.0129519234542126,0.0261786020936178,0,"6103","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,39,21,"Transient","Resident","Resident_Transient","R-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,2.1051304462901
"4662","6103_89",0.0136052608504706,0.0258166905737454,0,"6103","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,44,26,"Transient","Resident","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,2.80275670278197
"4663","6103_961",0.0139364957941492,0.0278405661875981,0,"6103","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,36,18,"Transient","Resident","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,1.68655469239498
"4664","6106_6113",0.0103037086195802,0.0180537473411371,0,"6106","6113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,-0.824899830975751
"4665","6106_6114",0.0132425417429751,0.0262331420462235,0,"6106","6114","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.824899830975751
"4666","6106_6115",0.0129623604152192,0.0240526005790664,0,"6106","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Resident","Resident","Resident_Resident","R-R",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.545849328379004
"4667","6106_6118",0.0108540924861703,0.0185692622671603,0,"6106","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.530124,0.461296,0.00858,-0.824899830975751
"4668","6106_6120",0.00949607430098496,0.014942080596649,0,"6106","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.560954439045561,0.435248564751435,0.0037969962030038,-0.824899830975751
"4669","6106_6124",0.0109330592155577,0.0199941967851311,0,"6106","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.824899830975751
"4670","6106_6127",0.0106153029012332,0.0181935577592095,0,"6106","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.824899830975751
"4671","6106_6128",0.00706251973142091,0.00971246625114521,0,"6106","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.664443,0.335386,0.000171,-0.824899830975751
"4672","6106_6130",0.00997027157033924,0.0179700099556046,0,"6106","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,-0.824899830975751
"4673","6106_6131",0.0129029178022844,0.024564551745878,0,"6106","6131","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.824899830975751
"4674","6106_6134",0.0132618880999774,0.0259184280556713,0,"6106","6134","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.505197,0.479079,0.015724,-0.824899830975751
"4675","6106_6140",0.0088212325810282,0.0138018019738959,0,"6106","6140","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.590079,0.408251,0.00167,-0.824899830975751
"4676","6106_6141",0.0122048152895363,0.0231992602612211,0,"6106","6141","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.513733,0.473409,0.012858,-0.824899830975751
"4677","6106_6145",0.0128018260617337,0.0253370089639213,0,"6106","6145","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Resident","Resident","Resident_Resident","R-R",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.545849328379004
"4678","6106_6146",0.0122350571269446,0.021768083143048,0,"6106","6146","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.824899830975751
"4679","6106_6200",0.0132847365648434,0.0265368930792367,0,"6106","6200","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Transient","Resident_Transient","R-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.685374579677377
"4680","6106_6203",0.0113725003823518,0.0205644157940375,0,"6106","6203","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Resident","Resident_Resident","R-R",1,0.522031,0.467462,0.010507,-0.685374579677377
"4681","6106_6206",0.0099570196991968,0.0174744172720302,0,"6106","6206","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Transient","Resident_Transient","R-T",1,0.568367568367568,0.428539428539429,0.00309300309300309,-0.685374579677377
"4682","6106_6211",0.0120174302066362,0.0223675468920735,0,"6106","6211","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Resident","Resident_Resident","R-R",1,0.513733,0.473409,0.012858,-0.685374579677377
"4683","6106_6221",0.0127300411437441,0.0237129780478873,0,"6106","6221","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Transient","Resident_Transient","R-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.685374579677377
"4684","6106_6224",0.0117906354428211,0.0216847559993476,0,"6106","6224","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Resident","Resident_Resident","R-R",1,0.505197,0.479079,0.015724,-0.685374579677377
"4685","6106_832",0.0125321709606384,0.0239460986041232,0,"6106","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,39,21,"Resident","Resident","Resident_Resident","R-R",1,0.513733,0.473409,0.012858,2.1051304462901
"4686","6106_89",0.0120717651634459,0.0220913526637532,0,"6106","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,44,26,"Resident","Resident","Resident_Resident","R-R",1,0.513733,0.473409,0.012858,2.80275670278197
"4687","6106_961",0.00978026269736291,0.0150005113423023,0,"6106","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,36,18,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,1.68655469239498
"4688","6113_6114",0.0138460671971686,0.0299346801162233,0,"6113","6114","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,-0.824899830975751
"4689","6113_6115",0.0069215083094492,0.00943308595376292,0,"6113","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Resident","Resident","Resident_Resident","R-R",1,0.670822,0.329039,0.000139,-0.545849328379004
"4690","6113_6118",0.0120121006578229,0.0225222358594351,0,"6113","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.824899830975751
"4691","6113_6120",0.00770228168898969,0.0121117993529461,0,"6113","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.638285,0.361322,0.000393,-0.824899830975751
"4692","6113_6124",0.0124966832978531,0.0229278624877505,0,"6113","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.824899830975751
"4693","6113_6127",0.0109720130389467,0.018625193348765,0,"6113","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.530124,0.461296,0.00858,-0.824899830975751
"4694","6113_6128",0.0431899538128245,0.0320430001356422,2,"6113","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",2,0.000932,0.979932,0.019136,-0.824899830975751
"4695","6113_6130",0.0431021034093641,0.0265025645242704,3,"6113","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",2,3.7e-05,0.997475,0.002488,-0.824899830975751
"4696","6113_6131",0.0132240615572844,0.0245230175479598,0,"6113","6131","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",1,0.496380503619496,0.484406515593484,0.0192129807870192,-0.824899830975751
"4697","6113_6134",0.00797521003730385,0.0120870502519642,0,"6113","6134","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.631589,0.367928,0.000483,-0.824899830975751
"4698","6113_6140",0.0692861408200463,0.0419624334056439,3,"6113","6140","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",2,1.7e-05,0.861655,0.138328,-0.824899830975751
"4699","6113_6141",0.0074575035326677,0.0107323631209117,0,"6113","6141","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Resident","Resident_Resident","R-R",1,0.651490651490651,0.348250348250348,0.000259000259000259,-0.824899830975751
"4700","6113_6145",0.007951928224996,0.0129399243767513,0,"6113","6145","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Resident","Resident","Resident_Resident","R-R",1,0.62483,0.374575,0.000595,-0.545849328379004
"4701","6113_6146",0.0124434433673662,0.0222044446863806,0,"6113","6146","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Resident","Transient","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,-0.824899830975751
"4702","6113_6200",0.00984620162662388,0.0166760603073238,0,"6113","6200","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.685374579677377
"4703","6113_6203",0.0472589386011348,0.0360174233645106,2,"6113","6203","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Resident","Resident_Resident","R-R",2,0.000843,0.965875,0.033282,-0.685374579677377
"4704","6113_6206",0.439146684616458,0.1356699248007,7,"6113","6206","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Transient","Resident_Transient","R-T",3,9.99999000001e-07,5.4999945000055e-05,0.999944000056,-0.685374579677377
"4705","6113_6208",0.0260155345686766,0.0259965928367134,1,"6113","6208","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,15,3,"Resident","Resident","Resident_Resident","R-R",2,0.0334,0.954147,0.012453,-0.40632407708063
"4706","6113_6211",0.00742314871962506,0.0106481220637297,0,"6113","6211","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Resident","Resident_Resident","R-R",1,0.644919,0.354762,0.000319,-0.685374579677377
"4707","6113_6215",0.00735490108776412,0.0105690502587847,0,"6113","6215","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,15,3,"Resident","Resident","Resident_Resident","R-R",1,0.664443,0.335386,0.000171,-0.40632407708063
"4708","6113_6221",0.111171223467877,0.0904312984226273,2,"6113","6221","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Transient","Resident_Transient","R-T",3,0.000255000255000255,0.49000249000249,0.50974250974251,-0.685374579677377
"4709","6113_6224",0.00870107286471743,0.0133874137914207,0,"6113","6224","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,17,1,"Resident","Resident","Resident_Resident","R-R",1,0.611126,0.387975,0.000899,-0.685374579677377
"4710","6113_6246",0.00778024219882288,0.011522299349217,0,"6113","6246","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Resident","Resident_Resident","R-R",1,0.638285,0.361322,0.000393,-0.266798825782256
"4711","6113_6405",0.0113223881132454,0.0197880669917767,0,"6113","6405","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Transient","Resident_Transient","R-T",1,0.530124,0.461296,0.00858,-0.266798825782256
"4712","6113_6407",0.0100409345266089,0.0171686587841539,0,"6113","6407","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.266798825782256
"4713","6113_6408",0.0106536914687928,0.0178953935135195,0,"6113","6408","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Transient","Resident_Transient","R-T",1,0.530124,0.461296,0.00858,-0.266798825782256
"4714","6113_6415",0.0190277659020724,0.0184569537426406,1,"6113","6415","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Resident","Resident_Resident","R-R",2,0.049647,0.949478,0.000875,-0.266798825782256
"4715","6113_6418",0.0104825383212526,0.0182277688202391,0,"6113","6418","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.266798825782256
"4716","6113_6423",0.0101710059282621,0.0170408703829431,0,"6113","6423","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.266798825782256
"4717","6113_6427",0.00843600930274689,0.0130771393569428,0,"6113","6427","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Resident","Resident_Resident","R-R",1,0.611126,0.387975,0.000899,-0.266798825782256
"4718","6113_6431",0.00887914520248222,0.0146147956809054,0,"6113","6431","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Resident","Resident_Resident","R-R",1,0.604177395822604,0.394716605283395,0.00110599889400111,-0.266798825782256
"4719","6113_6441",0.00780395494517253,0.0117293217882772,0,"6113","6441","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,14,4,"Resident","Resident","Resident_Resident","R-R",1,0.62483,0.374575,0.000595,-0.266798825782256
"4720","6113_6502",0.00962791701622336,0.0150216944227248,0,"6113","6502","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Resident","Resident_Resident","R-R",1,0.560954439045561,0.435248564751435,0.0037969962030038,0.0122516768144921
"4721","6113_6508",0.0109644713492384,0.0184810850284077,0,"6113","6508","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,10,8,"Resident","Resident","Resident_Resident","R-R",1,0.530124,0.461296,0.00858,0.29130217941124
"4722","6113_6513",0.01003410950727,0.0169539881600021,0,"6113","6513","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,0.0122516768144921
"4723","6113_6519",0.00988198202114638,0.0158969822229362,0,"6113","6519","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,0.0122516768144921
"4724","6113_6537",0.00983795910913591,0.0163277258803817,0,"6113","6537","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Transient","Resident_Transient","R-T",1,0.568367568367568,0.428539428539429,0.00309300309300309,0.0122516768144921
"4725","6113_6543",0.00930418337976602,0.015814919751951,0,"6113","6543","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Resident","Resident_Resident","R-R",1,0.582922,0.415026,0.002052,0.0122516768144921
"4726","6113_6555",0.00861780768948071,0.0131648728794846,0,"6113","6555","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Resident","Resident_Resident","R-R",1,0.611126,0.387975,0.000899,0.0122516768144921
"4727","6113_6563",0.00953039315942623,0.0159154203850237,0,"6113","6563","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Resident","Resident_Resident","R-R",1,0.560954439045561,0.435248564751435,0.0037969962030038,0.0122516768144921
"4728","6113_6565",0.00991745316641212,0.0156443891209825,0,"6113","6565","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,0.0122516768144921
"4729","6113_6568",0.0302050662326609,0.0318315857502755,1,"6113","6568","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,12,6,"Resident","Transient","Resident_Transient","R-T",2,0.0294730294730295,0.944248944248944,0.0262780262780263,0.0122516768144921
"4730","6113_832",0.0238972419506338,0.0247359945525769,1,"6113","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,39,21,"Resident","Resident","Resident_Resident","R-R",2,0.037554,0.956591,0.005855,2.1051304462901
"4731","6113_89",0.0414602065117671,0.046737402468648,1,"6113","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,44,26,"Resident","Resident","Resident_Resident","R-R",2,0.022596,0.884756,0.092648,2.80275670278197
"4732","6113_961",0.0483439318652947,0.0367682801349726,2,"6113","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,36,18,"Resident","Resident","Resident_Resident","R-R",2,0.000813,0.959244,0.039943,1.68655469239498
"4733","6114_6115",0.0132669406050852,0.0257829966121615,0,"6114","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,16,2,"Transient","Resident","Resident_Transient","R-T",2,0.487238,0.48931,0.023452,-0.545849328379004
"4734","6114_6118",0.0113308065242134,0.0197984068475325,0,"6114","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.522031,0.467462,0.010507,-0.824899830975751
"4735","6114_6120",0.00962453487938193,0.0159558391807504,0,"6114","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.824899830975751
"4736","6114_6124",0.0115263878953415,0.0208381243096478,0,"6114","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.513733,0.473409,0.012858,-0.824899830975751
"4737","6114_6127",0.0103461361790149,0.0166512035575004,0,"6114","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Transient","Transient_Transient","T-T",1,0.538041,0.454956,0.007003,-0.824899830975751
"4738","6114_6128",0.00914984773149119,0.0143512039926721,0,"6114","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.582922,0.415026,0.002052,-0.824899830975751
"4739","6114_6130",0.0104987511305813,0.0175695689951628,0,"6114","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",18,18,0,"Transient","Resident","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.824899830975751
