"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"7241","6215_6631",0.00929769077088367,0.0144678055404055,0,"6215","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",15,10,5,"Resident","Unknown","Resident_Unknown","R-U",0.748425,0.249528,0.002047,1
"7242","6215_92",0.0102221440127537,0.017264219987953,0,"6215","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",15,43,28,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"7243","6220_6221",0.0120380164380268,0.0222602734805224,0,"6220","6221","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,17,0,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"7244","6220_6224",0.0101806287999518,0.0169167052565159,0,"6220","6224","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,17,0,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"7245","6220_6246",0.00830065731410633,0.0122268519065765,0,"6220","6246","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Resident","Resident_Resident","R-R",0.770399,0.228449,0.001152,1
"7246","6220_6405",0.014207843838941,0.0282881109971945,0,"6220","6405","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"7247","6220_6407",0.0110706446942521,0.0191498898903783,0,"6220","6407","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"7248","6220_6408",0.0134784644426215,0.0275194606587023,0,"6220","6408","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"7249","6220_6415",0.0177837818041616,0.0167840853474627,1,"6220","6415","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Resident","Resident_Resident","R-R",0.341036,0.657083,0.001881,2
"7250","6220_6418",0.0111970375183084,0.0195814004333866,0,"6220","6418","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"7251","6220_6423",0.011567358388484,0.0193843644841318,0,"6220","6423","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"7252","6220_6427",0.0104302318495682,0.0175584029125108,0,"6220","6427","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"7253","6220_6431",0.0096592423155084,0.0154388852339531,0,"6220","6431","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"7254","6220_6441",0.00866565272407801,0.0124922668528948,0,"6220","6441","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,14,3,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"7255","6220_6502",0.0096012867060896,0.0154125912547255,0,"6220","6502","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"7256","6220_6513",0.0123400085298008,0.0229259049738511,0,"6220","6513","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"7257","6220_6519",0.00941679298928131,0.0157509047140661,0,"6220","6519","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"7258","6220_6527",0.00951882075661112,0.0150330428175464,0,"6220","6527","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"7259","6220_6537",0.0114572458131865,0.0210021658595134,0,"6220","6537","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"7260","6220_6540",0.0436650907444377,0.0507039663356571,1,"6220","6540","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Resident","Resident_Resident","R-R",0.168176,0.757862,0.073961,2
"7261","6220_6543",0.00883937038804269,0.0131123877261987,0,"6220","6543","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"7262","6220_6555",0.00716647615413986,0.0101014788516806,0,"6220","6555","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Resident","Resident_Resident","R-R",0.805109,0.194473,0.000418,1
"7263","6220_6561",0.0425473775064478,0.0488633038397194,1,"6220","6561","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Resident","Resident_Resident","R-R",0.17378,0.760504,0.065715,2
"7264","6220_6563",0.0299714512836374,0.0311455870198058,1,"6220","6563","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Resident","Resident_Resident","R-R",0.207315,0.761,0.031685,2
"7265","6220_6565",0.0118615147722169,0.0211352980142285,0,"6220","6565","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"7266","6220_6568",0.0105276068884071,0.0177605453292239,0,"6220","6568","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,12,5,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"7267","6220_6601",0.0286753149666312,0.0303014311094738,1,"6220","6601","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Unknown","Resident_Unknown","R-U",0.218587,0.756712,0.024701,2
"7268","6220_6602",0.00978002346889381,0.0153788783202869,0,"6220","6602","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Unknown","Resident_Unknown","R-U",0.718481,0.277337,0.004181,1
"7269","6220_6603",0.00874466667930968,0.0124073631980945,0,"6220","6603","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Unknown","Resident_Unknown","R-U",0.742667,0.25497,0.002363,1
"7270","6220_6629",0.0107765262775971,0.0175322430877193,0,"6220","6629","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Unknown","Resident_Unknown","R-U",0.698996,0.294605,0.006399,1
"7271","6220_6640",0.00962546451388342,0.0164510942554852,0,"6220","6640","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Unknown","Resident_Unknown","R-U",0.724709,0.271664,0.003627,1
"7272","6220_6673",0.0111338770287658,0.0201046496708192,0,"6220","6673","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,10,7,"Resident","Unknown","Resident_Unknown","R-U",0.698996,0.294605,0.006399,1
"7273","6220_832",0.00877012933895718,0.0130756988864063,0,"6220","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,39,22,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"7274","6220_89",0.0124426696153186,0.0225210408977844,0,"6220","89","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,44,27,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"7275","6220_961",0.00856399576792352,0.0128031176875818,0,"6220","961","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,36,19,"Resident","Resident","Resident_Resident","R-R",0.759618,0.238846,0.001536,1
"7276","6221_6257",0.0118714229191267,0.0229444046922971,0,"6221","6257","Female-Juvenile","Male","Female-Juvenile_Male","F-M",17,17,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"7277","6221_92",0.0419681786136025,0.0485420372516524,1,"6221","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",17,43,26,"Transient","Resident","Resident_Transient","R-T",0.17378,0.760504,0.065715,2
"7278","6224_6257",0.00990161284426841,0.0164161430588886,0,"6224","6257","Female-Juvenile","Male","Female-Juvenile_Male","F-M",17,17,0,"Resident","Resident","Resident_Resident","R-R",0.712124,0.283056,0.00482,1
"7279","6224_6421",0.0110590732901752,0.0187556682249876,0,"6224","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",17,14,3,"Resident","Resident","Resident_Resident","R-R",0.698996,0.294605,0.006399,1
"7280","6224_92",0.00971317697190549,0.015525696275131,0,"6224","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",17,43,26,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"7281","623_76",0.0127277114011302,0.0234492001984198,0,"623","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Transient","Resident","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"7282","623_92",0.0127374943773939,0.0228950987373022,0,"623","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Transient","Resident","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"7283","6246_6421",0.0232476114507866,0.0236828824513187,1,"6246","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.259122,0.730702,0.010176,2
"7284","6246_6516",0.0257086567536372,0.0267194458675421,1,"6246","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.241501,0.743581,0.014918,2
"7285","6246_6534",0.00983964267084057,0.0158784904965603,0,"6246","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"7286","6246_6631",0.0108332613118638,0.0190846216042184,0,"6246","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.705631,0.288815,0.005554,1
"7287","6257_832",0.0115513855264231,0.0209862019791621,0,"6257","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,39,22,"Resident","Resident","Resident_Resident","R-R",0.698996,0.294605,0.006399,1
"7288","6257_89",0.0116303878782443,0.0192791575750207,0,"6257","89","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,44,27,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"7289","6257_961",0.0341024492117235,0.0356790271669237,1,"6257","961","Male","Female-Juvenile","Female-Juvenile_Male","F-M",17,36,19,"Resident","Resident","Resident_Resident","R-R",0.190534,0.76366,0.045806,2
"7290","629_76",0.0127652529057174,0.0226929340202164,0,"629","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"7291","629_804",0.0127238091589227,0.024173650796263,0,"629","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"7292","629_824",0.0132884960347499,0.0236336753138247,0,"629","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"7293","629_92",0.0128729499167001,0.0230950506414044,0,"629","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"7294","633_76",0.0093927840818064,0.0148877512639652,0,"633","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"7295","633_804",0.0100632801738438,0.0156424024912334,0,"633","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"7296","633_824",0.0100331473775856,0.0182685875638977,0,"633","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"7297","633_92",0.00856547415907881,0.0124436771072163,0,"633","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"7298","633_9907",0.00931745667923531,0.0154448502496467,0,"633","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"7299","633_9911",0.00929097561092685,0.0142275916594251,0,"633","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"7300","635_76",0.0114943871090403,0.0195715643183127,0,"635","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"7301","635_804",0.0101661140697635,0.0165764264750869,0,"635","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"7302","635_824",0.0110652596814225,0.0192163725709109,0,"635","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"7303","635_92",0.00987963738020529,0.0152966430905065,0,"635","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"7304","635_9907",0.0103431751288981,0.0175562983446069,0,"635","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"7305","635_9911",0.00908407849461482,0.0140127776194726,0,"635","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"7306","6405_6421",0.0108781342568477,0.0189234036573581,0,"6405","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"7307","6407_6421",0.0459270648662628,0.0554902504117407,1,"6407","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.162554,0.754306,0.08314,2
"7308","6408_6421",0.0117528626543945,0.0215816526168225,0,"6408","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"7309","6415_6421",0.00590506148700448,0.00782485862851011,0,"6415","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.875209,0.124761,3e-05,1
"7310","6415_6516",0.00606565022321422,0.00810899408244369,0,"6415","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.858286,0.141651,6.3e-05,1
"7311","6415_6534",0.00765805975672979,0.010936318901351,0,"6415","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.780785,0.218352,0.000863,1
"7312","6415_6631",0.00950732588601144,0.0161885839248532,0,"6415","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.742667,0.25497,0.002363,1
"7313","6418_6421",0.0107724164106171,0.0188140601133952,0,"6418","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"7314","6421_6423",0.010899997048443,0.0190783186273318,0,"6421","6423","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"7315","6421_6427",0.0101824434636353,0.0189807965648925,0,"6421","6427","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"7316","6421_6431",0.0285552856275797,0.029465323780673,1,"6421","6431","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.218587,0.756712,0.024701,2
"7317","6421_6441",0.00780767217406366,0.0112851825077427,0,"6421","6441","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.780785,0.218352,0.000863,1
"7318","6421_6502",0.00863375318203938,0.0136903664777433,0,"6421","6502","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"7319","6421_6513",0.0125437673929777,0.0245154774441976,0,"6421","6513","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"7320","6421_6519",0.0084217177830098,0.0126987193085847,0,"6421","6519","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"7321","6421_6527",0.0084350878257167,0.0120896786191148,0,"6421","6527","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"7322","6421_6537",0.0116124670089231,0.0197159499945853,0,"6421","6537","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"7323","6421_6540",0.00901494683988936,0.0140464570398078,0,"6421","6540","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"7324","6421_6543",0.00829680460749093,0.0119485108384305,0,"6421","6543","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.770399,0.228449,0.001152,1
"7325","6421_6555",0.00694683961909305,0.00933458044556714,0,"6421","6555","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.818629,0.1811,0.00027,1
"7326","6421_6561",0.00943227097238818,0.0142509693164063,0,"6421","6561","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
